One_digit_id,Epitope_Convergence_Group_Interface_G_100_epi_SG100AB,Epitope_Convergence_Group_Interface_G_100_epi_SG95AB,Epitope_Convergence_Group_Interface_G_100_epi_SG80AB,Epitope_Convergence_Group_Interface_G_95_epi_SG100AB,Epitope_Convergence_Group_Interface_G_95_epi_SG95AB,Epitope_Convergence_Group_Interface_G_95_epi_SG80AB
7aue_0,-1,-1,-1,-1,-1,-1
7d68_0,-1,-1,-1,-1,-1,-1
7cx2_0,-1,-1,-1,-1,-1,-1
7cx4_0,-1,-1,-1,-1,-1,-1
7cx3_0,-1,-1,-1,-1,-1,-1
7cfn_0,-1,-1,-1,-1,-1,-1
7c2e_0,-1,-1,-1,-1,-1,-1
7cz5_0,-1,-1,-1,-1,-1,-1
7d77_0,-1,-1,-1,-1,-1,-1
7dfl_0,-1,-1,-1,-1,-1,-1
7dh5_0,-1,-1,-1,-1,-1,-1
7duq_0,-1,-1,-1,-1,-1,-1
7dty_0,-1,-1,-1,-1,-1,-1
7dur_0,-1,-1,-1,-1,-1,-1
7e14_0,-1,-1,-1,-1,-1,-1
7dw9_1,-1,-1,-1,-1,-1,-1
7eja_0,148,-1,-1,162,-1,-1
7e32_0,148,-1,-1,162,-1,-1
7ejk_0,148,-1,-1,162,-1,-1
7e33_0,148,-1,-1,162,-1,-1
7e9h_0,148,-1,-1,162,-1,-1
7evm_0,-1,-1,-1,-1,-1,-1
7ept_0,-1,-1,-1,-1,-1,-1
7ezm_0,-1,-1,-1,-1,-1,-1
7f23_0,-1,-1,-1,-1,-1,-1
7f1o_0,-1,-1,-1,-1,-1,-1
7f16_0,-1,-1,-1,-1,-1,-1
7f4f_0,-1,-1,-1,-1,-1,-1
7f55_0,-1,-1,-1,-1,-1,-1
7f58_0,-1,-1,-1,-1,-1,-1
7f53_0,-1,-1,-1,-1,-1,-1
7f54_0,-1,-1,-1,-1,-1,-1
7fim_0,-1,-1,-1,-1,-1,-1
7fiy_0,-1,-1,-1,-1,-1,-1
7fin_0,-1,-1,-1,-1,-1,-1
7ki1_0,-1,-1,-1,-1,-1,-1
7jv5_0,-1,-1,-1,-1,-1,-1
7jvp_0,-1,-1,-1,-1,-1,-1
7jvq_0,-1,-1,-1,-1,-1,-1
7l1v_0,-1,-1,-1,-1,-1,-1
7l1u_0,-1,-1,-1,-1,-1,-1
7ljc_0,-1,-1,-1,-1,-1,-1
7lll_0,-1,-1,-1,-1,-1,-1
7lly_0,-1,-1,-1,-1,-1,-1
7piv_0,-1,-1,-1,-1,-1,-1
7ra3_1,-1,-1,-1,-1,-1,-1
7rbt_1,-1,-1,-1,-1,-1,-1
7rg9_1,-1,-1,-1,-1,-1,-1
7rtb_0,-1,-1,-1,-1,-1,-1
7rgp_1,-1,-1,-1,-1,-1,-1
7scg_0,-1,-1,-1,-1,-1,-1
7t90_0,149,66,-1,163,72,-1
7t94_0,149,66,-1,163,72,-1
7t96_0,149,66,-1,163,72,-1
7sr8_0,149,66,-1,163,72,-1
7t6b_0,149,66,-1,163,72,-1
7t8x_0,149,66,-1,163,72,-1
7t9i_0,-1,-1,-1,-1,-1,-1
7t9n_1,-1,-1,-1,-1,-1,-1
7ts0_0,-1,-1,-1,-1,-1,-1
7tyy_0,-1,-1,-1,-1,-1,-1
7tyw_0,-1,-1,-1,-1,-1,-1
7tyh_0,-1,-1,-1,-1,-1,-1
7tyn_0,-1,-1,-1,-1,-1,-1
7tyi_0,-1,-1,-1,-1,-1,-1
7um5_0,-1,-1,-1,-1,-1,-1
7um6_0,-1,-1,-1,-1,-1,-1
7um7_0,-1,-1,-1,-1,-1,-1
7vab_0,-1,-1,-1,-1,-1,-1
7v9l_0,-1,-1,-1,-1,-1,-1
7v35_0,-1,-1,-1,-1,-1,-1
7v9m_0,-1,-1,-1,-1,-1,-1
7utz_0,-1,-1,-1,-1,-1,-1
7vgy_0,-1,-1,-1,-1,-1,-1
7vgz_0,-1,-1,-1,-1,-1,-1
7vie_0,150,67,-1,164,73,-1
7vif_0,150,67,-1,164,73,-1
7vig_0,150,67,-1,164,73,-1
7vih_0,150,67,-1,164,73,-1
7vvk_0,-1,-1,-1,-1,-1,-1
7vvj_0,-1,-1,-1,-1,-1,-1
7vvn_0,-1,-1,-1,-1,-1,-1
7vvo_0,-1,-1,-1,-1,-1,-1
7vqx_0,-1,-1,-1,-1,-1,-1
7wbj_0,-1,-1,-1,-1,-1,-1
7wcn_0,-1,-1,-1,-1,-1,-1
7wj5_0,-1,-1,-1,-1,-1,-1
7wu2_0,-1,-1,-1,-1,-1,-1
7wu3_0,-1,-1,-1,-1,-1,-1
7wy0_0,151,-1,-1,165,-1,-1
7wuj_1,151,-1,-1,165,-1,-1
7wv9_0,151,-1,-1,165,-1,-1
7x2c_0,-1,-1,-1,-1,-1,-1
7x2d_0,-1,-1,-1,-1,-1,-1
7x8s_0,-1,-1,-1,-1,-1,-1
7x8r_0,-1,-1,-1,-1,-1,-1
7xbd_0,-1,-1,-1,-1,-1,-1
7xjh_0,-1,-1,-1,-1,-1,-1
7xji_0,-1,-1,-1,-1,-1,-1
7xmt_0,152,-1,-1,166,-1,-1
7xjj_0,152,-1,-1,166,-1,-1
7xou_0,-1,-1,-1,-1,-1,-1
7xov_0,-1,-1,-1,-1,-1,-1
7xow_0,-1,-1,-1,-1,-1,-1
7xox_0,-1,-1,-1,-1,-1,-1
7xw5_0,-1,-1,-1,-1,-1,-1
7xw6_1,-1,-1,-1,-1,-1,-1
7xt8_0,-1,-1,-1,-1,-1,-1
7xtb_0,-1,-1,-1,-1,-1,-1
7xxh_0,-1,-1,-1,-1,-1,-1
7xz5_0,-1,-1,-1,-1,-1,-1
7xz6_0,-1,-1,-1,-1,-1,-1
7y12_0,-1,-1,-1,-1,-1,-1
7y15_0,-1,-1,-1,-1,-1,-1
7y35_0,-1,-1,-1,-1,-1,-1
7y36_0,-1,-1,-1,-1,-1,-1
7y3g_0,-1,-1,-1,-1,-1,-1
7ydh_0,153,-1,-1,167,-1,-1
7y89_0,153,-1,-1,167,-1,-1
7yp7_0,-1,-1,-1,-1,-1,-1
7yfc_1,-1,-1,-1,-1,-1,-1
7yfd_1,-1,-1,-1,-1,-1,-1
8dzq_0,-1,-1,-1,-1,-1,-1
8dzs_0,-1,-1,-1,-1,-1,-1
8e3y_0,-1,-1,-1,-1,-1,-1
8e3z_0,-1,-1,-1,-1,-1,-1
8e9w_0,-1,-1,-1,-1,-1,-1
8e9z_0,-1,-1,-1,-1,-1,-1
8e9x_0,-1,-1,-1,-1,-1,-1
8flt_0,-1,-1,-1,-1,-1,-1
8f2a_0,-1,-1,-1,-1,-1,-1
8fu6_0,-1,-1,-1,-1,-1,-1
8f76_0,-1,-1,-1,-1,-1,-1
8g59_0,-1,-1,-1,-1,-1,-1
8gdb_0,-1,-1,-1,-1,-1,-1
8ha0_0,-1,-1,-1,-1,-1,-1
8haf_0,-1,-1,-1,-1,-1,-1
8hao_1,-1,-1,-1,-1,-1,-1
8gw8_0,-1,-1,-1,-1,-1,-1
8hix_0,-1,-1,-1,-1,-1,-1
8hdo_0,-1,-1,-1,-1,-1,-1
8hdp_0,-1,-1,-1,-1,-1,-1
8gd9_0,-1,-1,-1,-1,-1,-1
8gda_0,-1,-1,-1,-1,-1,-1
8hj1_0,-1,-1,-1,-1,-1,-1
8hmv_0,-1,-1,-1,-1,-1,-1
8hqc_0,154,-1,-1,168,-1,-1
8hpt_0,154,-1,-1,168,-1,-1
8hqe_0,-1,-1,-1,-1,-1,-1
8hs3_0,-1,-1,-1,-1,-1,-1
8hsc_0,-1,-1,-1,-1,-1,-1
8i2g_0,-1,-1,-1,-1,-1,-1
8i95_0,155,-1,-1,169,-1,-1
8ia2_0,155,-1,-1,169,-1,-1
8ia7_0,156,-1,-1,170,-1,-1
8id9_0,156,-1,-1,170,-1,-1
8iec_0,-1,-1,-1,-1,-1,-1
8ied_0,-1,-1,-1,-1,-1,-1
8ioc_0,157,-1,-1,171,-1,-1
8iq4_0,157,-1,-1,171,-1,-1
8iq6_0,157,-1,-1,171,-1,-1
8irr_0,157,-1,-1,171,-1,-1
8iw9_1,157,-1,-1,171,-1,-1
8iod_0,157,-1,-1,171,-1,-1
8itl_0,157,-1,-1,171,-1,-1
8itm_0,157,-1,-1,171,-1,-1
8iy9_0,158,-1,-1,172,-1,-1
8iyw_0,158,-1,-1,172,-1,-1
8j20_0,-1,-1,-1,-1,-1,-1
8j21_0,-1,-1,-1,-1,-1,-1
8j22_0,-1,-1,-1,-1,-1,-1
8j24_0,-1,-1,-1,-1,-1,-1
8jgb_0,159,-1,-1,173,-1,-1
8jer_0,159,-1,-1,173,-1,-1
8jhn_0,159,-1,-1,173,-1,-1
8jd5_0,159,-1,-1,173,-1,-1
8jiu_0,-1,-1,-1,-1,-1,-1
8jit_0,-1,-1,-1,-1,-1,-1
8jis_0,-1,-1,-1,-1,-1,-1
8jip_0,-1,-1,-1,-1,-1,-1
8jir_0,-1,-1,-1,-1,-1,-1
8jlj_0,160,-1,-1,174,-1,-1
8jlk_0,160,-1,-1,174,-1,-1
8jlr_0,160,-1,-1,174,-1,-1
8jln_0,160,-1,-1,174,-1,-1
8jlq_0,160,-1,-1,174,-1,-1
8jjp_0,160,-1,-1,174,-1,-1
8jr9_0,-1,-1,-1,-1,-1,-1
8jlz_0,-1,-1,-1,-1,-1,-1
8jzp_0,161,-1,-1,175,-1,-1
8jxw_0,161,-1,-1,175,-1,-1
8jso_0,161,-1,-1,175,-1,-1
8jsp_0,161,-1,-1,175,-1,-1
8jt6_0,161,-1,-1,175,-1,-1
8k3z_0,-1,-1,-1,-1,-1,-1
8kgg_0,162,-1,-1,176,-1,-1
8kfx_0,162,-1,-1,176,-1,-1
8kfy_0,162,-1,-1,176,-1,-1
8kfz_0,162,-1,-1,176,-1,-1
8kgk_0,-1,-1,-1,-1,-1,-1
8pok_0,-1,-1,-1,-1,-1,-1
8pm2_0,-1,-1,-1,-1,-1,-1
8qj2_0,-1,-1,-1,-1,-1,-1
8smv_0,-1,-1,-1,-1,-1,-1
8s2t_0,-1,-1,-1,-1,-1,-1
8t3v_0,-1,-1,-1,-1,-1,-1
8tzq_0,-1,-1,-1,-1,-1,-1
8uhb_0,-1,-1,-1,-1,-1,-1
8uxv_0,-1,-1,-1,-1,-1,-1
8uy0_0,-1,-1,-1,-1,-1,-1
8uyq_0,-1,-1,-1,-1,-1,-1
8vvf_0,-1,-1,-1,-1,-1,-1
8w87_0,-1,-1,-1,-1,-1,-1
8w89_0,-1,-1,-1,-1,-1,-1
8w8a_0,-1,-1,-1,-1,-1,-1
8w88_0,-1,-1,-1,-1,-1,-1
8w8b_0,-1,-1,-1,-1,-1,-1
8wa3_0,-1,-1,-1,-1,-1,-1
8w8q_0,-1,-1,-1,-1,-1,-1
8wcb_0,-1,-1,-1,-1,-1,-1
8wg7_0,-1,-1,-1,-1,-1,-1
8wg8_0,-1,-1,-1,-1,-1,-1
8wpu_0,-1,-1,-1,-1,-1,-1
8ww2_0,-1,-1,-1,-1,-1,-1
8x17_0,-1,-1,-1,-1,-1,-1
8x2k_0,-1,-1,-1,-1,-1,-1
8x7a_0,-1,-1,-1,-1,-1,-1
8x79_0,-1,-1,-1,-1,-1,-1
8x9t_0,-1,-1,-1,-1,-1,-1
8xgm_0,-1,-1,-1,-1,-1,-1
8xwv_0,163,-1,-1,177,-1,-1
8xjk_0,163,-1,-1,177,-1,-1
8xjl_0,163,-1,-1,177,-1,-1
8xjm_0,163,-1,-1,177,-1,-1
8xjn_0,163,-1,-1,177,-1,-1
8xjo_0,163,-1,-1,177,-1,-1
8xxz_0,163,-1,-1,177,-1,-1
8xx3_0,163,-1,-1,177,-1,-1
8xx6_0,163,-1,-1,177,-1,-1
8xxh_0,163,-1,-1,177,-1,-1
8xxr_0,163,-1,-1,177,-1,-1
8xxx_0,163,-1,-1,177,-1,-1
8xwq_0,163,-1,-1,177,-1,-1
8xyd_0,-1,-1,-1,-1,-1,-1
8yn2_0,164,-1,-1,178,-1,-1
8y02_0,164,-1,-1,178,-1,-1
8yn3_0,-1,-1,-1,-1,-1,-1
8yn4_0,-1,-1,-1,-1,-1,-1
8yut_0,-1,-1,-1,-1,-1,-1
8yw3_0,-1,-1,-1,-1,-1,-1
8yw4_0,-1,-1,-1,-1,-1,-1
8yw5_0,-1,-1,-1,-1,-1,-1
8yyw_0,-1,-1,-1,-1,-1,-1
8z3y_0,165,-1,-1,179,-1,-1
8z68_0,165,-1,-1,179,-1,-1
8z65_0,165,-1,-1,179,-1,-1
8z3q_0,165,-1,-1,179,-1,-1
8zbe_0,165,-1,-1,179,-1,-1
8zbj_0,-1,-1,-1,-1,-1,-1
8zce_0,-1,-1,-1,-1,-1,-1
8zcf_0,-1,-1,-1,-1,-1,-1
8zf6_0,166,-1,-1,180,-1,-1
8zd1_0,166,-1,-1,180,-1,-1
8zf9_1,-1,-1,-1,-1,-1,-1
8zfc_0,167,-1,-1,181,-1,-1
8zfa_0,167,-1,-1,181,-1,-1
8zh8_1,-1,-1,-1,-1,-1,-1
8zjd_0,-1,-1,-1,-1,-1,-1
8zme_0,168,-1,-1,182,-1,-1
8zqe_0,168,-1,-1,182,-1,-1
8zrk_0,-1,-1,-1,-1,-1,-1
9auc_0,-1,-1,-1,-1,-1,-1
8zsj_0,-1,-1,-1,-1,-1,-1
8zsp_0,-1,-1,-1,-1,-1,-1
8zss_0,-1,-1,-1,-1,-1,-1
8zsv_0,-1,-1,-1,-1,-1,-1
9b5y_0,-1,-1,-1,-1,-1,-1
9bip_0,-1,-1,-1,-1,-1,-1
9btw_0,-1,-1,-1,-1,-1,-1
9c0k_0,-1,-1,-1,-1,-1,-1
9ebh_0,-1,-1,-1,-1,-1,-1
9gyo_0,-1,-1,-1,-1,-1,-1
9ite_0,169,-1,-1,183,-1,-1
9iv6_0,169,-1,-1,183,-1,-1
9jfw_0,-1,-1,-1,-1,-1,-1
9ivg_0,-1,-1,-1,-1,-1,-1
9jft_0,-1,-1,-1,-1,-1,-1
9j1p_0,-1,-1,-1,-1,-1,-1
9jhp_0,-1,-1,-1,-1,-1,-1
9jkq_0,-1,-1,-1,-1,-1,-1
9k20_0,170,-1,-1,184,-1,-1
9jvg_0,170,-1,-1,184,-1,-1
9k3l_1,-1,-1,-1,-1,-1,-1
9kfj_0,-1,-1,-1,-1,-1,-1
9lrb_0,-1,-1,-1,-1,-1,-1
9lyb_0,-1,-1,-1,-1,-1,-1
9lgm_0,-1,-1,-1,-1,-1,-1
8k46_2,-1,-1,-1,-1,-1,-1
8k47_0,-1,-1,-1,-1,-1,-1
8be2_0,-1,-1,-1,-1,-1,-1
8kh4_0,-1,-1,-1,-1,-1,-1
5js9_1,-1,-1,-1,-1,-1,-1
6ce0_0,-1,-1,-1,-1,-1,-1
6utk_0,-1,-1,-1,-1,-1,-1
6v6w_0,-1,-1,-1,-1,-1,-1
6v6w_2,-1,-1,-1,-1,-1,-1
8fcz_0,-1,-1,-1,-1,-1,-1
8fd0_0,-1,-1,-1,-1,-1,-1
8fd1_1,-1,-1,-1,-1,-1,-1
8gpj_1,-1,-1,-1,-1,-1,-1
6azz_0,-1,-1,-1,-1,-1,-1
6b08_0,-1,-1,-1,-1,-1,-1
6b0a_0,-1,-1,-1,-1,-1,-1
6b0e_0,-1,-1,-1,-1,-1,-1
6b0g_0,-1,-1,-1,-1,-1,-1
6b0h_0,-1,-1,-1,-1,-1,-1
6phb_0,-1,-1,-1,-1,-1,-1
6phc_1,-1,-1,-1,-1,-1,-1
6phd_0,-1,-1,-1,-1,-1,-1
6phf_1,-1,-1,-1,-1,-1,-1
7txw_0,-1,-1,-1,-1,-1,-1
8ezk_1,-1,-1,-1,-1,-1,-1
8ezl_0,-1,-1,-1,-1,-1,-1
8ezm_0,-1,-1,-1,-1,-1,-1
8f0k_0,-1,-1,-1,-1,-1,-1
8f2b_0,-1,-1,-1,-1,-1,-1
8czz_0,-1,-1,-1,-1,-1,-1
8g3o_2,-1,-1,-1,-1,-1,-1
8g3p_1,-1,-1,-1,-1,-1,-1
8g3v_0,-1,-1,-1,-1,-1,-1
8g40_0,-1,-1,-1,-1,-1,-1
8bf4_2,-1,-1,-1,-1,-1,-1
8bf4_3,-1,-1,-1,-1,-1,-1
7t10_0,171,-1,-1,185,-1,-1
7t11_0,171,-1,-1,185,-1,-1
8d0a_0,-1,-1,-1,-1,-1,-1
7ox1_1,-1,-1,-1,-1,-1,-1
7ox2_2,-1,-1,-1,-1,-1,-1
7ox3_0,-1,-1,-1,-1,-1,-1
5nj6_0,-1,-1,-1,-1,-1,-1
6ko5_0,-1,-1,-1,-1,-1,-1
7tuy_0,-1,-1,-1,-1,-1,-1
8hii_0,-1,-1,-1,-1,-1,-1
8hij_0,-1,-1,-1,-1,-1,-1
8hik_0,-1,-1,-1,-1,-1,-1
9l3z_0,172,68,-1,186,74,-1
9ivk_0,172,68,-1,186,74,-1
9dng_0,172,68,-1,186,74,-1
9dnm_0,172,68,-1,186,74,-1
8gpx_0,-1,-1,-1,-1,-1,-1
7z3a_1,-1,-1,-1,-1,-1,-1
7z3a_3,-1,-1,-1,-1,-1,-1
7z3a_4,-1,-1,-1,-1,-1,-1
7zlk_0,-1,-1,-1,-1,-1,-1
7zlk_2,-1,-1,-1,-1,-1,-1
7zlk_3,-1,-1,-1,-1,-1,-1
7wu9_0,-1,-1,-1,-1,-1,-1
7qe5_0,-1,-1,-1,-1,-1,-1
4tnw_8,173,-1,-1,187,-1,-1
3ri5_1,173,-1,-1,187,-1,-1
3rif_0,173,-1,-1,187,-1,-1
4tnv_9,173,-1,-1,187,-1,-1
3rhw_4,173,-1,-1,187,-1,-1
3ria_3,173,-1,-1,187,-1,-1
4cad_2,-1,-1,-1,-1,-1,-1
6opo_0,-1,-1,-1,-1,-1,-1
5mhs_0,-1,-1,-1,-1,-1,-1
3stl_0,-1,-1,-1,-1,-1,-1
3stz_0,-1,-1,-1,-1,-1,-1
5f7l_0,-1,-1,-1,-1,-1,-1
7n9c_0,-1,-1,-1,-1,-1,-1
7e6u_0,-1,-1,-1,-1,-1,-1
7a5r_1,-1,-1,-1,-1,-1,-1
7mnn_1,-1,-1,-1,-1,-1,-1
7wuh_0,-1,-1,-1,-1,-1,-1
8ath_1,-1,-1,-1,-1,-1,-1
7unb_0,-1,-1,-1,-1,-1,-1
7unb_1,-1,-1,-1,-1,-1,-1
7uxl_0,-1,-1,-1,-1,-1,-1
7uxl_1,-1,-1,-1,-1,-1,-1
7y24_0,-1,-1,-1,-1,-1,-1
7yms_0,-1,-1,-1,-1,-1,-1
7yrh_0,-1,-1,-1,-1,-1,-1
7v3l_1,-1,-1,-1,-1,-1,-1
7v5j_2,-1,-1,-1,-1,-1,-1
7v5k_0,-1,-1,-1,-1,-1,-1
7v6o_1,-1,-1,-1,-1,-1,-1
7ozt_0,-1,-1,-1,-1,-1,-1
7mxl_0,-1,-1,-1,-1,-1,-1
7mxl_1,-1,-1,-1,-1,-1,-1
7mxl_2,-1,-1,-1,-1,-1,-1
4c57_0,-1,-1,-1,-1,-1,-1
5y7z_1,-1,-1,-1,-1,-1,-1
5y80_0,-1,-1,-1,-1,-1,-1
2ltq_2,-1,-1,-1,-1,-1,-1
2zuq_0,-1,-1,-1,-1,-1,-1
3dvg_0,-1,-1,-1,-1,-1,-1
3dvn_1,-1,-1,-1,-1,-1,-1
5usf_0,-1,-1,-1,-1,-1,-1
7ly9_0,-1,-1,-1,-1,-1,-1
7ly9_1,-1,-1,-1,-1,-1,-1
7ly9_2,-1,-1,-1,-1,-1,-1
5vjq_1,-1,-1,-1,-1,-1,-1
5vjo_0,-1,-1,-1,-1,-1,-1
1lk3_1,-1,-1,-1,-1,-1,-1
5y9f_5,-1,-1,-1,-1,-1,-1
4jre_1,-1,-1,-1,-1,-1,-1
4ers_0,-1,-1,-1,-1,-1,-1
5xez_1,-1,-1,-1,-1,-1,-1
5xf1_1,-1,-1,-1,-1,-1,-1
8w1v_0,-1,-1,-1,-1,-1,-1
4z7o_0,-1,-1,-1,-1,-1,-1
3zdz_1,-1,-1,-1,-1,-1,-1
3ze0_0,-1,-1,-1,-1,-1,-1
3ze1_1,-1,-1,-1,-1,-1,-1
4z7n_1,-1,-1,-1,-1,-1,-1
4uu9_1,-1,-1,-1,-1,-1,-1
5b71_1,-1,-1,-1,-1,-1,-1
5i5k_1,-1,-1,-1,-1,-1,-1
8cml_0,-1,-1,-1,-1,-1,-1
8cml_1,-1,-1,-1,-1,-1,-1
8coe_0,-1,-1,-1,-1,-1,-1
8dce_0,-1,-1,-1,-1,-1,-1
4ffy_0,-1,-1,-1,-1,-1,-1
4l5f_0,-1,-1,-1,-1,-1,-1
7zwm_0,174,-1,-1,188,-1,-1
7zwm_1,174,-1,-1,188,-1,-1
7zwm_2,-1,-1,-1,-1,-1,-1
7zwm_3,-1,-1,-1,-1,-1,-1
7zxg_0,-1,-1,-1,-1,-1,-1
4ubd_2,-1,-1,-1,-1,-1,-1
7k39_2,-1,-1,-1,-1,-1,-1
7k37_1,-1,-1,-1,-1,-1,-1
7k3a_1,-1,-1,-1,-1,-1,-1
7k3b_1,-1,-1,-1,-1,-1,-1
7x6l_1,-1,-1,-1,-1,-1,-1
7rp0_0,-1,-1,-1,-1,-1,-1
7d5z_1,-1,-1,-1,-1,-1,-1
7uds_1,-1,-1,-1,-1,-1,-1
7ul7_0,-1,-1,-1,-1,-1,-1
1v7n_3,-1,-1,-1,-1,-1,-1
6sc5_0,-1,-1,-1,-1,-1,-1
6sc6_0,-1,-1,-1,-1,-1,-1
6sc5_1,-1,-1,-1,-1,-1,-1
6sc6_1,-1,-1,-1,-1,-1,-1
6sc7_0,-1,-1,-1,-1,-1,-1
6sc8_0,-1,-1,-1,-1,-1,-1
6sc7_1,-1,-1,-1,-1,-1,-1
6sc8_1,-1,-1,-1,-1,-1,-1
6sc9_0,-1,-1,-1,-1,-1,-1
6sc9_1,-1,-1,-1,-1,-1,-1
3eba_0,175,-1,-1,189,-1,-1
1op9_0,175,-1,-1,189,-1,-1
4i0c_0,-1,-1,-1,-1,-1,-1
3t2n_0,-1,-1,-1,-1,-1,-1
5vod_0,-1,-1,-1,-1,-1,-1
7cwl_0,176,-1,-1,190,-1,-1
7cwn_0,176,-1,-1,190,-1,-1
7cwm_2,176,-1,-1,190,-1,-1
7cwn_1,-1,-1,-1,-1,-1,-1
7cwn_2,-1,-1,-1,-1,-1,-1
7cwn_3,-1,-1,-1,-1,-1,-1
7cwn_4,-1,-1,-1,-1,-1,-1
7cwn_5,-1,-1,-1,-1,-1,-1
7cws_0,-1,-1,-1,-1,-1,-1
7cws_1,-1,-1,-1,-1,-1,-1
7cws_2,-1,-1,-1,-1,-1,-1
7cws_3,-1,-1,-1,-1,-1,-1
7cws_4,-1,-1,-1,-1,-1,-1
7cws_5,-1,-1,-1,-1,-1,-1
7cwt_0,-1,-1,-1,-1,-1,-1
7cwt_1,-1,-1,-1,-1,-1,-1
7cwt_2,-1,-1,-1,-1,-1,-1
7cwt_3,-1,-1,-1,-1,-1,-1
7cwt_4,-1,-1,-1,-1,-1,-1
7cwt_5,-1,-1,-1,-1,-1,-1
7cwu_0,-1,-1,-1,-1,-1,-1
7cwu_1,-1,-1,-1,-1,-1,-1
7cwu_2,-1,-1,-1,-1,-1,-1
7cwu_3,-1,-1,-1,-1,-1,-1
7cwu_4,-1,-1,-1,-1,-1,-1
7cwu_5,-1,-1,-1,-1,-1,-1
1w72_1,-1,-1,-1,-1,-1,-1
8t6m_0,-1,-1,-1,-1,-1,-1
8t6m_1,-1,-1,-1,-1,-1,-1
8t7r_8,-1,-1,-1,-1,-1,-1
2r4r_0,-1,-1,-1,-1,-1,-1
2r4s_0,-1,-1,-1,-1,-1,-1
6vlr_0,-1,-1,-1,-1,-1,-1
6vlr_2,-1,-1,-1,-1,-1,-1
6vlr_3,-1,-1,-1,-1,-1,-1
6vo1_1,-1,-1,-1,-1,-1,-1
6okp_1,-1,-1,-1,-1,-1,-1
6okp_2,-1,-1,-1,-1,-1,-1
6iek_0,-1,-1,-1,-1,-1,-1
8awm_0,-1,-1,-1,-1,-1,-1
3kr3_0,-1,-1,-1,-1,-1,-1
6snh_0,-1,-1,-1,-1,-1,-1
6sni_0,-1,-1,-1,-1,-1,-1
4rgm_1,-1,-1,-1,-1,-1,-1
4rgn_2,-1,-1,-1,-1,-1,-1
4rgn_3,-1,-1,-1,-1,-1,-1
8ybl_0,-1,-1,-1,-1,-1,-1
7omm_0,-1,-1,-1,-1,-1,-1
7omm_1,-1,-1,-1,-1,-1,-1
6vy2_0,-1,-1,-1,-1,-1,-1
8u1d_0,-1,-1,-1,-1,-1,-1
7q6z_0,-1,-1,-1,-1,-1,-1
7q1u_0,-1,-1,-1,-1,-1,-1
6mf7_0,-1,-1,-1,-1,-1,-1
6nn3_0,-1,-1,-1,-1,-1,-1
2qql_0,-1,-1,-1,-1,-1,-1
8ivw_0,-1,-1,-1,-1,-1,-1
6huk_0,177,-1,-1,191,-1,-1
9fga_0,177,-1,-1,191,-1,-1
6hup_0,177,-1,-1,191,-1,-1
6huj_0,177,-1,-1,191,-1,-1
6hug_0,177,-1,-1,191,-1,-1
7qne_0,177,-1,-1,191,-1,-1
6huo_0,177,-1,-1,191,-1,-1
5sy8_0,-1,-1,-1,-1,-1,-1
5t5b_1,178,-1,-1,192,-1,-1
5t29_0,178,-1,-1,192,-1,-1
5t6l_1,178,-1,-1,192,-1,-1
5t80_0,178,-1,-1,192,-1,-1
5t85_0,-1,-1,-1,-1,-1,-1
5tfw_0,-1,-1,-1,-1,-1,-1
6vpx_2,-1,-1,-1,-1,-1,-1
9k3f_0,-1,-1,-1,-1,-1,-1
9khh_0,-1,-1,-1,-1,-1,-1
9ccs_0,-1,-1,-1,-1,-1,-1
9cct_0,-1,-1,-1,-1,-1,-1
9ccu_0,-1,-1,-1,-1,-1,-1
9ccw_0,-1,-1,-1,-1,-1,-1
9fmw_0,-1,-1,-1,-1,-1,-1
9fjk_0,-1,-1,-1,-1,-1,-1
9cv7_0,-1,-1,-1,-1,-1,-1
8rew_0,-1,-1,-1,-1,-1,-1
9goe_0,-1,-1,-1,-1,-1,-1
8tmi_1,179,-1,-1,193,-1,-1
8tmm_1,179,-1,-1,193,-1,-1
8tme_0,179,-1,-1,193,-1,-1
8tmp_0,179,-1,-1,193,-1,-1
9aug_0,-1,-1,-1,-1,-1,-1
9auh_0,-1,-1,-1,-1,-1,-1
9aui_0,-1,-1,-1,-1,-1,-1
9cx3_1,-1,-1,-1,-1,-1,-1
8ywq_0,-1,-1,-1,-1,-1,-1
8udr_0,-1,-1,-1,-1,-1,-1
8vra_0,-1,-1,-1,-1,-1,-1
8zpt_0,-1,-1,-1,-1,-1,-1
8q5y_2,-1,-1,-1,-1,-1,-1
9erx_0,-1,-1,-1,-1,-1,-1
8sw4_3,-1,-1,-1,-1,-1,-1
8uo9_0,-1,-1,-1,-1,-1,-1
8uoa_0,-1,-1,-1,-1,-1,-1
8zbz_1,-1,-1,-1,-1,-1,-1
8zc0_0,-1,-1,-1,-1,-1,-1
8zc2_0,-1,-1,-1,-1,-1,-1
3eo1_3,-1,-1,-1,-1,-1,-1
8v52_0,-1,-1,-1,-1,-1,-1
8sxp_0,-1,-1,-1,-1,-1,-1
8xej_0,-1,-1,-1,-1,-1,-1
8wej_0,-1,-1,-1,-1,-1,-1
8k5h_0,-1,-1,-1,-1,-1,-1
8sgj_0,-1,-1,-1,-1,-1,-1
8sgi_0,-1,-1,-1,-1,-1,-1
1n8z_0,-1,-1,-1,-1,-1,-1
1s78_1,-1,-1,-1,-1,-1,-1
3be1_0,-1,-1,-1,-1,-1,-1
